year,dept,female_count,total_count,female_pct
2007-08,Chemistry,64.0,141,0.45390070921985815
2007-08,City & Regional Planning,16.0,18,0.8888888888888888
2007-08,Civil & Environmental Eng,34.0,106,0.32075471698113206
2007-08,Classics,13.0,33,0.3939393939393939
2007-08,Comparative Literature,24.0,33,0.7272727272727273
2007-08,Earth & Planetary Science,13.0,20,0.65
2007-08,East Asian Lang & Culture,22.0,40,0.55
2007-08,Economics,215.0,452,0.4756637168141593
2007-08,Electrical Eng & Computer Sci,21.0,224,0.09375
2007-08,Engineering Science,3.0,16,0.1875
2007-08,English,249.0,367,0.6784741144414169
2007-08,"Env Sci, Policy, & Mgmt",115.0,184,0.625
2007-08,Ethnic Studies,62.0,84,0.7380952380952381
2007-08,Film and Media,24.0,54,0.4444444444444444
2007-08,French,23.0,31,0.7419354838709677
2007-08,Gender & Womens Studies,18.0,18,1.0
2007-08,Geography,18.0,29,0.6206896551724138
2007-08,German,9.0,18,0.5
2007-08,History,108.0,235,0.4595744680851064
2007-08,History of Art,80.0,94,0.851063829787234
2007-08,Industrial Eng & Ops Research,6.0,25,0.24
2007-08,Integrative Biology,164.0,257,0.6381322957198443
2007-08,Interdisc Social Science Pgms,249.0,405,0.6148148148148148
2007-08,Italian Studies,11.0,13,0.8461538461538461
2007-08,L&S Chemistry,4.0,6,0.6666666666666666
2007-08,L&S Computer Science,12.0,88,0.13636363636363635
2007-08,L&S Envir Econ & Policy,10.0,26,0.38461538461538464
2007-08,L&S Legal Studies,78.0,152,0.5131578947368421
2007-08,L&S Ops Rsch & Mgmt Sci,2.0,12,0.16666666666666666
2007-08,L&S Public Health,80.0,89,0.898876404494382
2007-08,L&S Social Welfare,99.0,116,0.853448275862069
2007-08,Landscape Arch & Env Plan,5.0,9,0.5555555555555556
2007-08,Linguistics,37.0,55,0.6727272727272727
2007-08,Materials Science & Eng,10.0,47,0.2127659574468085
2007-08,Mathematics,59.0,169,0.34911242603550297
2007-08,Mechanical Engineering,20.0,185,0.10810810810810811
2007-08,Molecular & Cell Biology,341.0,585,0.582905982905983
2007-08,Music,19.0,35,0.5428571428571428
2007-08,Near Eastern Studies,14.0,25,0.56
2007-08,Nuclear Engineering,5.0,17,0.29411764705882354
2007-08,Nutritional Sciences & Tox,68.0,93,0.7311827956989247
2007-08,Other Env Design Programs,1.0,1,1.0
2007-08,Other Physical Sciences Pgms,4.0,4,1.0
2007-08,Philosophy,23.0,95,0.24210526315789474
2007-08,Physics,19.0,69,0.2753623188405797
2007-08,Plant & Microbial Biology,31.0,57,0.543859649122807
2007-08,Political Science,266.0,524,0.5076335877862596
2007-08,Psychology,283.0,375,0.7546666666666667
2007-08,Rhetoric,53.0,95,0.5578947368421052
2007-08,Scandinavian,7.0,11,0.6363636363636364
2007-08,Slavic Languages & Literatures,8.0,15,0.5333333333333333
2007-08,Sociology,152.0,219,0.6940639269406392
2007-08,South & SE Asian Studies,13.0,22,0.5909090909090909
2007-08,Spanish & Portuguese,51.0,71,0.7183098591549296
2007-08,Statistics,26.0,60,0.43333333333333335
2007-08,Theater Dance & Perf Stds,33.0,44,0.75
2007-08,UG Interdisciplinary Studies,371.0,524,0.7080152671755725
2008-09,African American Studies,7.0,12,0.5833333333333334
2008-09,Ag & Resource Econ & Pol,21.0,46,0.45652173913043476
2008-09,Anthropology,92.0,122,0.7540983606557377
2008-09,Architecture,110.0,172,0.6395348837209303
2008-09,Art Practice,69.0,89,0.7752808988764045
2008-09,Astronomy,9.0,26,0.34615384615384615
2008-09,Bioengineering,31.0,89,0.34831460674157305
2008-09,Business,147.0,327,0.44954128440366975
2008-09,Chem & Biomolecular Eng,34.0,85,0.4
2008-09,Chemistry,77.0,140,0.55
2008-09,City & Regional Planning,15.0,27,0.5555555555555556
2008-09,Civil & Environmental Eng,35.0,112,0.3125
2008-09,Classics,18.0,34,0.5294117647058824
2008-09,Comparative Literature,22.0,25,0.88
2008-09,Earth & Planetary Science,14.0,32,0.4375
2008-09,East Asian Lang & Culture,32.0,55,0.5818181818181818
2008-09,Economics,226.0,497,0.45472837022132795
2008-09,Electrical Eng & Computer Sci,25.0,267,0.09363295880149813
2008-09,Engineering Science,3.0,17,0.17647058823529413
2008-09,English,227.0,353,0.6430594900849859
2008-09,"Env Sci, Policy, & Mgmt",163.0,239,0.6820083682008368
2008-09,Ethnic Studies,61.0,86,0.7093023255813954
2008-09,Film and Media,23.0,47,0.48936170212765956
2008-09,French,26.0,31,0.8387096774193549
2008-09,Gender & Womens Studies,17.0,18,0.9444444444444444
2008-09,Geography,15.0,33,0.45454545454545453
2008-09,German,14.0,21,0.6666666666666666
2008-09,History,127.0,239,0.5313807531380753
2008-09,History of Art,66.0,75,0.88
2008-09,Industrial Eng & Ops Research,17.0,56,0.30357142857142855
2008-09,Integrative Biology,190.0,295,0.6440677966101694
2008-09,Interdisc Social Science Pgms,289.0,478,0.604602510460251
2008-09,Italian Studies,10.0,11,0.9090909090909091
2008-09,L&S Chemistry,3.0,7,0.42857142857142855
2008-09,L&S Computer Science,10.0,79,0.12658227848101267
2008-09,L&S Envir Econ & Policy,31.0,53,0.5849056603773585
2008-09,L&S Legal Studies,90.0,150,0.6
2008-09,L&S Ops Rsch & Mgmt Sci,7.0,14,0.5
2008-09,L&S Public Health,92.0,110,0.8363636363636363
2008-09,L&S Social Welfare,91.0,106,0.8584905660377359
2008-09,Landscape Arch & Env Plan,5.0,10,0.5
2008-09,Linguistics,34.0,49,0.6938775510204082
2008-09,Materials Science & Eng,10.0,42,0.23809523809523808
2008-09,Mathematics,71.0,196,0.3622448979591837
2008-09,Mechanical Engineering,25.0,159,0.15723270440251572
2008-09,Molecular & Cell Biology,344.0,621,0.5539452495974235
2008-09,Music,17.0,35,0.4857142857142857
2008-09,Near Eastern Studies,10.0,15,0.6666666666666666
2008-09,Nuclear Engineering,2.0,14,0.14285714285714285
2008-09,Nutritional Sciences & Tox,69.0,90,0.7666666666666667
2008-09,Other Env Design Programs,1.0,1,1.0
2008-09,Other Physical Sciences Pgms,2.0,3,0.6666666666666666
2008-09,Other Social Sciences Programs,,2,
2008-09,Philosophy,25.0,109,0.22935779816513763
2008-09,Physics,18.0,76,0.23684210526315788
2008-09,Plant & Microbial Biology,36.0,62,0.5806451612903226
2008-09,Political Science,245.0,475,0.5157894736842106
2008-09,Psychology,296.0,399,0.7418546365914787
2008-09,Rhetoric,62.0,113,0.5486725663716814
2008-09,Scandinavian,3.0,5,0.6
2008-09,Slavic Languages & Literatures,5.0,11,0.45454545454545453
2008-09,Sociology,196.0,262,0.7480916030534351
2008-09,South & SE Asian Studies,13.0,22,0.5909090909090909
2008-09,Spanish & Portuguese,39.0,54,0.7222222222222222
2008-09,Statistics,15.0,45,0.3333333333333333
2008-09,Theater Dance & Perf Stds,24.0,36,0.6666666666666666
2008-09,UG Interdisciplinary Studies,325.0,510,0.6372549019607843
2009-10,African American Studies,9.0,15,0.6
2009-10,Ag & Resource Econ & Pol,38.0,76,0.5
2009-10,Anthropology,96.0,133,0.7218045112781954
2009-10,Architecture,91.0,159,0.5723270440251572
2009-10,Art Practice,59.0,83,0.7108433734939759
2009-10,Astronomy,6.0,28,0.21428571428571427
2009-10,Bioengineering,44.0,116,0.3793103448275862
2009-10,Business,135.0,317,0.42586750788643535
2009-10,Chem & Biomolecular Eng,33.0,90,0.36666666666666664
2009-10,Chemistry,45.0,102,0.4411764705882353
2009-10,City & Regional Planning,9.0,25,0.36
2009-10,Civil & Environmental Eng,40.0,111,0.36036036036036034
2009-10,Classics,16.0,33,0.48484848484848486
2009-10,Comparative Literature,21.0,27,0.7777777777777778
2009-10,Earth & Planetary Science,16.0,33,0.48484848484848486
2009-10,East Asian Lang & Culture,32.0,53,0.6037735849056604
2009-10,Economics,209.0,487,0.42915811088295686
2009-10,Electrical Eng & Computer Sci,25.0,268,0.09328358208955224
2009-10,Engineering Joint Programs,4.0,24,0.16666666666666666
2009-10,Engineering Science,5.0,27,0.18518518518518517
2009-10,English,234.0,344,0.6802325581395349
2009-10,"Env Sci, Policy, & Mgmt",162.0,241,0.6721991701244814
2009-10,Ethnic Studies,57.0,80,0.7125
2009-10,Film and Media,36.0,75,0.48
2009-10,French,24.0,30,0.8
2009-10,Gender & Womens Studies,12.0,13,0.9230769230769231
2009-10,Geography,19.0,30,0.6333333333333333
2009-10,German,7.0,18,0.3888888888888889
2009-10,History,113.0,236,0.4788135593220339
2009-10,History of Art,60.0,65,0.9230769230769231
2009-10,Industrial Eng & Ops Research,13.0,46,0.2826086956521739
2009-10,Integrative Biology,183.0,276,0.6630434782608695
2009-10,Interdisc Social Science Pgms,256.0,455,0.5626373626373626
2009-10,Italian Studies,5.0,7,0.7142857142857143
2009-10,L&S Chemistry,2.0,4,0.5
2009-10,L&S Computer Science,11.0,84,0.13095238095238096
2009-10,L&S Envir Econ & Policy,34.0,83,0.40963855421686746
2009-10,L&S Legal Studies,82.0,130,0.6307692307692307
2009-10,L&S Ops Rsch & Mgmt Sci,3.0,9,0.3333333333333333
2009-10,L&S Public Health,107.0,139,0.7697841726618705
2009-10,L&S Social Welfare,100.0,116,0.8620689655172413
2009-10,Landscape Arch & Env Plan,6.0,9,0.6666666666666666
2009-10,Linguistics,35.0,55,0.6363636363636364
2009-10,Materials Science & Eng,4.0,22,0.18181818181818182
2009-10,Mathematics,49.0,183,0.2677595628415301
2009-10,Mechanical Engineering,15.0,165,0.09090909090909091
2009-10,Molecular & Cell Biology,296.0,523,0.5659655831739961
2009-10,Music,21.0,47,0.44680851063829785
2009-10,Near Eastern Studies,14.0,27,0.5185185185185185
2009-10,Nuclear Engineering,,8,
2009-10,Nutritional Sciences & Tox,71.0,97,0.7319587628865979
2009-10,Other Social Sciences Programs,,1,
2009-10,Philosophy,29.0,105,0.2761904761904762
2009-10,Physics,17.0,74,0.22972972972972974
2009-10,Plant & Microbial Biology,27.0,52,0.5192307692307693
2009-10,Political Science,245.0,448,0.546875
2009-10,Psychology,225.0,314,0.7165605095541401
2009-10,Rhetoric,60.0,114,0.5263157894736842
2009-10,Scandinavian,7.0,11,0.6363636363636364
2009-10,Slavic Languages & Literatures,9.0,14,0.6428571428571429
2009-10,Sociology,156.0,217,0.7188940092165899
2009-10,South & SE Asian Studies,13.0,19,0.6842105263157895
2009-10,Spanish & Portuguese,29.0,46,0.6304347826086957
2009-10,Statistics,19.0,73,0.2602739726027397
2009-10,Theater Dance & Perf Stds,23.0,35,0.6571428571428571
2009-10,UG Interdisciplinary Studies,338.0,494,0.6842105263157895
2010-11,African American Studies,14.0,19,0.7368421052631579
2010-11,Ag & Resource Econ & Pol,40.0,68,0.5882352941176471
2010-11,Anthropology,96.0,124,0.7741935483870968
2010-11,Architecture,99.0,174,0.5689655172413793
2010-11,Art Practice,66.0,91,0.7252747252747253
2010-11,Astronomy,11.0,20,0.55
2010-11,Bioengineering,37.0,109,0.3394495412844037
2010-11,Business,162.0,357,0.453781512605042
2010-11,Chem & Biomolecular Eng,25.0,92,0.2717391304347826
2010-11,Chemistry,54.0,103,0.5242718446601942
2010-11,City & Regional Planning,12.0,22,0.5454545454545454
2010-11,Civil & Environmental Eng,44.0,137,0.32116788321167883
2010-11,Classics,14.0,28,0.5
2010-11,Comparative Literature,24.0,28,0.8571428571428571
2010-11,Earth & Planetary Science,18.0,37,0.4864864864864865
2010-11,East Asian Lang & Culture,34.0,51,0.6666666666666666
2010-11,Economics,211.0,509,0.41453831041257366
2010-11,Electrical Eng & Computer Sci,21.0,260,0.08076923076923077
2010-11,Engineering Joint Programs,5.0,18,0.2777777777777778
2010-11,Engineering Science,6.0,27,0.2222222222222222
2010-11,English,201.0,332,0.6054216867469879
2010-11,"Env Sci, Policy, & Mgmt",185.0,276,0.6702898550724637
2010-11,Ethnic Studies,56.0,80,0.7
2010-11,Film and Media,21.0,49,0.42857142857142855
2010-11,French,28.0,41,0.6829268292682927
2010-11,Gender & Womens Studies,27.0,28,0.9642857142857143
2010-11,Geography,17.0,26,0.6538461538461539
2010-11,German,11.0,17,0.6470588235294118
2010-11,History,111.0,224,0.4955357142857143
2010-11,History of Art,66.0,75,0.88
2010-11,Industrial Eng & Ops Research,13.0,43,0.3023255813953488
2010-11,Integrative Biology,266.0,374,0.7112299465240641
2010-11,Interdisc Social Science Pgms,311.0,511,0.6086105675146771
2010-11,Italian Studies,12.0,14,0.8571428571428571
2010-11,L&S Chemistry,5.0,8,0.625
2010-11,L&S Computer Science,17.0,117,0.1452991452991453
2010-11,L&S Envir Econ & Policy,50.0,123,0.4065040650406504
2010-11,L&S Legal Studies,81.0,124,0.6532258064516129
2010-11,L&S Ops Rsch & Mgmt Sci,3.0,8,0.375
2010-11,L&S Public Health,158.0,198,0.797979797979798
2010-11,L&S Social Welfare,98.0,127,0.7716535433070866
2010-11,Landscape Arch & Env Plan,14.0,20,0.7
2010-11,Linguistics,43.0,59,0.7288135593220338
2010-11,Materials Science & Eng,3.0,16,0.1875
2010-11,Mathematics,47.0,199,0.23618090452261306
2010-11,Mechanical Engineering,16.0,132,0.12121212121212122
2010-11,Molecular & Cell Biology,261.0,526,0.49619771863117873
2010-11,Music,26.0,46,0.5652173913043478
2010-11,Near Eastern Studies,7.0,13,0.5384615384615384
2010-11,Nuclear Engineering,1.0,10,0.1
2010-11,Nutritional Sciences & Tox,64.0,96,0.6666666666666666
2010-11,Other Arts & Humanities Pgms,,1,
2010-11,Other Env Design Programs,2.0,2,1.0
2010-11,Other Physical Sciences Pgms,1.0,2,0.5
2010-11,Other Social Sciences Programs,,1,
2010-11,Philosophy,29.0,113,0.25663716814159293
2010-11,Physics,15.0,91,0.16483516483516483
2010-11,Plant & Microbial Biology,30.0,59,0.5084745762711864
2010-11,Political Science,220.0,427,0.5152224824355972
2010-11,Psychology,251.0,347,0.723342939481268
2010-11,Rhetoric,61.0,112,0.5446428571428571
2010-11,Scandinavian,5.0,9,0.5555555555555556
2010-11,Slavic Languages & Literatures,4.0,10,0.4
2010-11,Sociology,174.0,246,0.7073170731707317
2010-11,South & SE Asian Studies,10.0,20,0.5
2010-11,Spanish & Portuguese,37.0,47,0.7872340425531915
2010-11,Statistics,35.0,93,0.3763440860215054
2010-11,Theater Dance & Perf Stds,30.0,44,0.6818181818181818
2010-11,UG Interdisciplinary Studies,344.0,506,0.6798418972332015
2011-12,African American Studies,13.0,20,0.65
2011-12,Ag & Resource Econ & Pol,53.0,92,0.5760869565217391
2011-12,Anthropology,121.0,159,0.7610062893081762
2011-12,Architecture,92.0,165,0.5575757575757576
2011-12,Art Practice,62.0,81,0.7654320987654321
2011-12,Astronomy,5.0,24,0.20833333333333334
2011-12,Bioengineering,42.0,110,0.38181818181818183
2011-12,Business,181.0,356,0.5084269662921348
2011-12,Chem & Biomolecular Eng,32.0,101,0.31683168316831684
2011-12,Chemistry,50.0,119,0.42016806722689076
2011-12,City & Regional Planning,18.0,27,0.6666666666666666
2011-12,Civil & Environmental Eng,38.0,110,0.34545454545454546
2011-12,Classics,19.0,29,0.6551724137931034
2011-12,Comparative Literature,22.0,27,0.8148148148148148
2011-12,Earth & Planetary Science,25.0,46,0.5434782608695652
2011-12,East Asian Lang & Culture,40.0,65,0.6153846153846154
2011-12,Economics,189.0,463,0.408207343412527
2011-12,Electrical Eng & Computer Sci,35.0,311,0.11254019292604502
2011-12,Engineering Joint Programs,2.0,19,0.10526315789473684
2011-12,Engineering Science,4.0,31,0.12903225806451613
2011-12,English,215.0,321,0.6697819314641744
2011-12,"Env Sci, Policy, & Mgmt",190.0,280,0.6785714285714286
2011-12,Ethnic Studies,74.0,100,0.74
2011-12,Film and Media,23.0,65,0.35384615384615387
2011-12,French,19.0,25,0.76
2011-12,Gender & Womens Studies,35.0,37,0.9459459459459459
2011-12,Geography,22.0,53,0.41509433962264153
2011-12,German,9.0,13,0.6923076923076923
2011-12,History,99.0,221,0.4479638009049774
2011-12,History of Art,63.0,71,0.8873239436619719
2011-12,Industrial Eng & Ops Research,18.0,52,0.34615384615384615
2011-12,Integrative Biology,265.0,413,0.6416464891041163
2011-12,Interdisc Social Science Pgms,284.0,491,0.5784114052953157
2011-12,Italian Studies,8.0,9,0.8888888888888888
2011-12,L&S Chemistry,1.0,6,0.16666666666666666
2011-12,L&S Computer Science,24.0,115,0.20869565217391303
2011-12,L&S Envir Econ & Policy,44.0,105,0.41904761904761906
2011-12,L&S Legal Studies,86.0,136,0.6323529411764706
2011-12,L&S Ops Rsch & Mgmt Sci,4.0,9,0.4444444444444444
2011-12,L&S Public Health,115.0,153,0.7516339869281046
2011-12,L&S Social Welfare,100.0,123,0.8130081300813008
2011-12,Landscape Arch & Env Plan,3.0,7,0.42857142857142855
2011-12,Linguistics,25.0,39,0.6410256410256411
2011-12,Materials Science & Eng,7.0,21,0.3333333333333333
2011-12,Mathematics,59.0,225,0.26222222222222225
2011-12,Mechanical Engineering,38.0,185,0.20540540540540542
2011-12,Molecular & Cell Biology,257.0,426,0.6032863849765259
2011-12,Music,18.0,49,0.3673469387755102
2011-12,Near Eastern Studies,9.0,22,0.4090909090909091
2011-12,Nuclear Engineering,1.0,9,0.1111111111111111
2011-12,Nutritional Sciences & Tox,81.0,109,0.7431192660550459
2011-12,Other Env Design Programs,1.0,3,0.3333333333333333
2011-12,Other Physical Sciences Pgms,1.0,1,1.0
2011-12,Philosophy,24.0,79,0.3037974683544304
2011-12,Physics,13.0,79,0.16455696202531644
2011-12,Plant & Microbial Biology,28.0,60,0.4666666666666667
2011-12,Political Science,209.0,418,0.5
2011-12,Psychology,250.0,354,0.7062146892655368
2011-12,Rhetoric,52.0,113,0.46017699115044247
2011-12,Scandinavian,,2,
2011-12,Slavic Languages & Literatures,12.0,17,0.7058823529411765
2011-12,Sociology,201.0,276,0.7282608695652174
2011-12,South & SE Asian Studies,9.0,18,0.5
2011-12,Spanish & Portuguese,33.0,48,0.6875
2011-12,Statistics,40.0,100,0.4
2011-12,Theater Dance & Perf Stds,31.0,49,0.6326530612244898
2011-12,UG Interdisciplinary Studies,330.0,500,0.66
2012-13,African American Studies,7.0,9,0.7777777777777778
2012-13,Ag & Resource Econ & Pol,52.0,105,0.49523809523809526
2012-13,Anthropology,117.0,163,0.7177914110429447
2012-13,Architecture,80.0,148,0.5405405405405406
2012-13,Art Practice,58.0,68,0.8529411764705882
2012-13,Astronomy,6.0,23,0.2608695652173913
2012-13,Bioengineering,42.0,110,0.38181818181818183
2012-13,Business,152.0,340,0.4470588235294118
2012-13,Chem & Biomolecular Eng,26.0,91,0.2857142857142857
2012-13,Chemistry,49.0,110,0.44545454545454544
2012-13,City & Regional Planning,16.0,27,0.5925925925925926
2012-13,Civil & Environmental Eng,28.0,102,0.27450980392156865
2012-13,Classics,13.0,23,0.5652173913043478
2012-13,Comparative Literature,25.0,31,0.8064516129032258
2012-13,Earth & Planetary Science,22.0,43,0.5116279069767442
2012-13,East Asian Lang & Culture,26.0,40,0.65
2012-13,Economics,211.0,490,0.4306122448979592
2012-13,Electrical Eng & Computer Sci,39.0,330,0.11818181818181818
2012-13,Engineering Joint Programs,4.0,26,0.15384615384615385
2012-13,Engineering Science,7.0,41,0.17073170731707318
2012-13,English,263.0,403,0.652605459057072
2012-13,"Env Sci, Policy, & Mgmt",217.0,309,0.7022653721682848
2012-13,Ethnic Studies,61.0,87,0.7011494252873564
2012-13,Film and Media,34.0,73,0.4657534246575342
2012-13,French,19.0,26,0.7307692307692307
2012-13,Gender & Womens Studies,27.0,32,0.84375
2012-13,Geography,40.0,60,0.6666666666666666
2012-13,German,17.0,27,0.6296296296296297
2012-13,History,105.0,184,0.5706521739130435
2012-13,History of Art,48.0,54,0.8888888888888888
2012-13,Industrial Eng & Ops Research,12.0,38,0.3157894736842105
2012-13,Integrative Biology,308.0,448,0.6875
2012-13,Interdisc Social Science Pgms,320.0,529,0.6049149338374291
2012-13,Italian Studies,7.0,9,0.7777777777777778
2012-13,L&S Chemistry,2.0,6,0.3333333333333333
2012-13,L&S Computer Science,40.0,165,0.24242424242424243
2012-13,L&S Envir Econ & Policy,17.0,44,0.38636363636363635
2012-13,L&S Legal Studies,89.0,150,0.5933333333333334
2012-13,L&S Ops Rsch & Mgmt Sci,5.0,15,0.3333333333333333
2012-13,L&S Public Health,102.0,125,0.816
2012-13,L&S Social Welfare,107.0,136,0.7867647058823529
2012-13,Landscape Arch & Env Plan,8.0,10,0.8
2012-13,Linguistics,48.0,69,0.6956521739130435
2012-13,Materials Science & Eng,5.0,18,0.2777777777777778
2012-13,Mathematics,75.0,241,0.3112033195020747
2012-13,Mechanical Engineering,19.0,164,0.11585365853658537
2012-13,Molecular & Cell Biology,235.0,419,0.5608591885441527
2012-13,Music,22.0,44,0.5
2012-13,Near Eastern Studies,14.0,22,0.6363636363636364
2012-13,Nuclear Engineering,,13,
2012-13,Nutritional Sciences & Tox,81.0,101,0.801980198019802
2012-13,Other Env Design Programs,1.0,1,1.0
2012-13,Other Physical Sciences Pgms,,1,
2012-13,Philosophy,28.0,118,0.23728813559322035
2012-13,Physics,23.0,98,0.23469387755102042
2012-13,Plant & Microbial Biology,25.0,49,0.5102040816326531
2012-13,Political Science,224.0,467,0.4796573875802998
2012-13,Psychology,287.0,386,0.7435233160621761
2012-13,Rhetoric,59.0,103,0.5728155339805825
2012-13,Scandinavian,4.0,7,0.5714285714285714
2012-13,Slavic Languages & Literatures,3.0,5,0.6
2012-13,Sociology,192.0,274,0.7007299270072993
2012-13,South & SE Asian Studies,13.0,18,0.7222222222222222
2012-13,Spanish & Portuguese,43.0,57,0.7543859649122807
2012-13,Statistics,70.0,151,0.46357615894039733
2012-13,Theater Dance & Perf Stds,35.0,49,0.7142857142857143
2012-13,UG Interdisciplinary Studies,370.0,524,0.7061068702290076
2013-14,African American Studies,8.0,12,0.6666666666666666
2013-14,Ag & Resource Econ & Pol,57.0,103,0.5533980582524272
2013-14,Anthropology,115.0,164,0.7012195121951219
2013-14,Architecture,81.0,136,0.5955882352941176
2013-14,Art Practice,42.0,58,0.7241379310344828
2013-14,Astronomy,14.0,33,0.42424242424242425
2013-14,Bioengineering,39.0,99,0.3939393939393939
2013-14,Business,162.0,332,0.4879518072289157
2013-14,Chem & Biomolecular Eng,40.0,133,0.3007518796992481
2013-14,Chemistry,41.0,100,0.41
2013-14,City & Regional Planning,19.0,36,0.5277777777777778
2013-14,Civil & Environmental Eng,35.0,91,0.38461538461538464
2013-14,Classics,10.0,18,0.5555555555555556
2013-14,Comparative Literature,18.0,21,0.8571428571428571
2013-14,Earth & Planetary Science,29.0,55,0.5272727272727272
2013-14,East Asian Lang & Culture,19.0,32,0.59375
2013-14,Economics,268.0,544,0.49264705882352944
2013-14,Electrical Eng & Computer Sci,42.0,407,0.10319410319410319
2013-14,Engineering Joint Programs,6.0,31,0.1935483870967742
2013-14,Engineering Science,6.0,33,0.18181818181818182
2013-14,English,214.0,325,0.6584615384615384
2013-14,"Env Sci, Policy, & Mgmt",221.0,311,0.7106109324758842
2013-14,Ethnic Studies,59.0,74,0.7972972972972973
2013-14,Film and Media,38.0,69,0.5507246376811594
2013-14,French,30.0,35,0.8571428571428571
2013-14,Gender & Womens Studies,28.0,30,0.9333333333333333
2013-14,Geography,30.0,55,0.5454545454545454
2013-14,German,10.0,17,0.5882352941176471
2013-14,History,74.0,154,0.4805194805194805
2013-14,History of Art,55.0,60,0.9166666666666666
2013-14,Industrial Eng & Ops Research,20.0,47,0.425531914893617
2013-14,Integrative Biology,270.0,417,0.6474820143884892
2013-14,Interdisc Social Science Pgms,285.0,519,0.5491329479768786
2013-14,Italian Studies,7.0,10,0.7
2013-14,L&S Chemistry,7.0,10,0.7
2013-14,L&S Computer Science,43.0,218,0.19724770642201836
2013-14,L&S Envir Econ & Policy,7.0,23,0.30434782608695654
2013-14,L&S Legal Studies,91.0,151,0.6026490066225165
2013-14,L&S Ops Rsch & Mgmt Sci,7.0,12,0.5833333333333334
2013-14,L&S Public Health,136.0,170,0.8
2013-14,L&S Social Welfare,100.0,116,0.8620689655172413
2013-14,Landscape Arch & Env Plan,15.0,20,0.75
2013-14,Linguistics,39.0,62,0.6290322580645161
2013-14,Materials Science & Eng,8.0,17,0.47058823529411764
2013-14,Mathematics,74.0,257,0.28793774319066145
2013-14,Mechanical Engineering,28.0,150,0.18666666666666668
2013-14,Molecular & Cell Biology,242.0,423,0.5721040189125296
2013-14,Music,21.0,37,0.5675675675675675
2013-14,Near Eastern Studies,9.0,10,0.9
2013-14,Nuclear Engineering,2.0,7,0.2857142857142857
2013-14,Nutritional Sciences & Tox,90.0,107,0.8411214953271028
2013-14,Other Bio Sciences Pgms,,1,
2013-14,Other Social Sciences Programs,,1,
2013-14,Philosophy,22.0,88,0.25
2013-14,Physics,22.0,106,0.20754716981132076
2013-14,Plant & Microbial Biology,20.0,46,0.43478260869565216
2013-14,Political Science,235.0,427,0.550351288056206
2013-14,Psychology,244.0,336,0.7261904761904762
2013-14,Rhetoric,63.0,111,0.5675675675675675
2013-14,Scandinavian,2.0,4,0.5
2013-14,Slavic Languages & Literatures,8.0,10,0.8
2013-14,Sociology,159.0,213,0.7464788732394366
2013-14,South & SE Asian Studies,7.0,9,0.7777777777777778
2013-14,Spanish & Portuguese,40.0,52,0.7692307692307693
2013-14,Statistics,69.0,167,0.41317365269461076
2013-14,Theater Dance & Perf Stds,42.0,56,0.75
2013-14,UG Interdisciplinary Studies,306.0,475,0.6442105263157895
2014-15,African American Studies,5.0,9,0.5555555555555556
2014-15,Ag & Resource Econ & Pol,66.0,110,0.6
2014-15,Anthropology,87.0,116,0.75
2014-15,Architecture,71.0,135,0.5259259259259259
2014-15,Art Practice,52.0,66,0.7878787878787878
2014-15,Astronomy,7.0,20,0.35
2014-15,Bioengineering,35.0,99,0.35353535353535354
2014-15,Business,171.0,356,0.4803370786516854
2014-15,Chem & Biomolecular Eng,35.0,121,0.2892561983471074
2014-15,Chemistry,58.0,127,0.4566929133858268
2014-15,City & Regional Planning,26.0,45,0.5777777777777777
2014-15,Civil & Environmental Eng,22.0,68,0.3235294117647059
2014-15,Classics,15.0,23,0.6521739130434783
2014-15,Comparative Literature,13.0,17,0.7647058823529411
2014-15,Earth & Planetary Science,38.0,82,0.4634146341463415
2014-15,East Asian Lang & Culture,18.0,32,0.5625
2014-15,Economics,282.0,631,0.4469096671949287
2014-15,Electrical Eng & Computer Sci,51.0,367,0.13896457765667575
2014-15,Engineering Joint Programs,8.0,28,0.2857142857142857
2014-15,Engineering Science,9.0,38,0.23684210526315788
2014-15,English,185.0,277,0.6678700361010831
2014-15,"Env Sci, Policy, & Mgmt",177.0,256,0.69140625
2014-15,Ethnic Studies,54.0,68,0.7941176470588235
2014-15,Film and Media,23.0,56,0.4107142857142857
2014-15,French,24.0,31,0.7741935483870968
2014-15,Gender & Womens Studies,17.0,19,0.8947368421052632
2014-15,Geography,29.0,47,0.6170212765957447
2014-15,German,11.0,20,0.55
2014-15,History,86.0,152,0.5657894736842105
2014-15,History of Art,55.0,63,0.873015873015873
2014-15,Industrial Eng & Ops Research,13.0,40,0.325
2014-15,Integrative Biology,290.0,416,0.6971153846153846
2014-15,Interdisc Social Science Pgms,340.0,559,0.6082289803220036
2014-15,Italian Studies,4.0,4,1.0
2014-15,L&S Chemistry,3.0,4,0.75
2014-15,L&S Computer Science,76.0,330,0.23030303030303031
2014-15,L&S Envir Econ & Policy,7.0,17,0.4117647058823529
2014-15,L&S Legal Studies,74.0,118,0.6271186440677966
2014-15,L&S Ops Rsch & Mgmt Sci,3.0,6,0.5
2014-15,L&S Public Health,144.0,184,0.782608695652174
2014-15,L&S Social Welfare,94.0,122,0.7704918032786885
2014-15,Landscape Arch & Env Plan,9.0,12,0.75
2014-15,Linguistics,46.0,71,0.647887323943662
